MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"4","서대문","성인","일반","21","관리자","2등급","20240704","M","177.4","72.7","19.1",,"79","114","49.9","50.1",,,"13.0",,,,,,"23.1","50",,"10.20",,,,,,,"68.9",,,,,,,,"108","47.1",,,,"0.647",,,,,,
"1","고양","성인","일반","19","관리자","참가","20240704","M","175.6","62.3","15.7",,"75","127","32.3","33.1",,,"7.8",,,,,,"20.2","21",,,"187",,,,,,"53.1",,,,,,,,"127","46.9",,,"0.425",,,,,,,
"1","고양","성인","일반","43","관리자","참가","20240704","F","165.2","61.3","27.1",,"65","108","16.4","13.4",,,"4.3",,,,,,"22.5","8","11","14.17","138",,,,,,"26.8",,"29.1",,,,,,,,,,,,,,,,,
"5","삼척","성인","출장","53","관리자","참가","20240704","M","167.1","73.8","31.3",,"66","109","38.5","45.2",,,"7.1",,,,,,"26.4","33",,"11.68","181",,,,,,"61.2",,,,,,,,"106","38.5",,,,,,,,,,
"2","세종","청소년","출장","17","관리자","참가","20240704","M","172","68.9","19.5",,"74","118","43.3","46.1",,"39","17.2","18","0.477","49.102","18","49.930","23.3",,"34",,"95",,,,,,"66.9",,"40.9",,,,,,,,,,,,,,,,,
"2","세종","청소년","출장","17","관리자","참가","20240704","F","163.3","64.9","37.3",,"62","106","26.6","29.8",,"42","18","19.7","0.415","44.732","12","45.284","24.3",,"15",,"162",,,,,,"45.9",,"31.7",,,,,,,,,,,,,,,,,
"2","삼척","성인","출장","41","관리자","3등급","20240704","M","180.5","73.2","22.0",,"72","131","40.7","42.9",,,"15.0",,,,,,"22.5","37",,"10.62","226",,,,,,"58.6",,,,,,,,"112","41.7",,,,,,,,,,
"4","삼척","성인","출장","37","관리자","3등급","20240704","F","163.0","54.9","31.2",,"72","117","28.8","28.7",,,"19.7",,,,,,"20.7","24",,"11.90","164",,,,,,"52.5",,,,,,,,"106","36.9",,,,,,,,,,
"3","안산","어르신","일반","65","관리자","3등급","20240704","F","152.8","48.8","33.6","79.8","72","142","25.9","29.3",,,"17.4",,,,,,"20.9",,,,,"25",,"93","5.8","20.3","60.0",,,,,,,,,,,,,,,,,,,"29.3"
"1","포천","성인","일반","36","관리자","참가","20240704","M","173.5","75.4","22.7","86","75","120","38.4","41.3",,,"-0.4",,,,,,"25.0","48",,,"183",,,,,,"54.8",,,,,,,,"107","42.6",,,"0.352",,,,,,,
"5","삼척","성인","출장","55","관리자","참가","20240704","M","167.2","73.8","28.1",,"81","125","44.8","43.3",,,"15.7",,,,,,"26.4","23",,"11.38","198",,,,,,"60.7",,,,,,,,"80","41.8",,,,,,,,,,
"2","KSPO송파","성인","일반","53","관리자","3등급","20240704","F","152.8","43.","23.1","60.5","66","131","22.5","28.2",,,"15.4",,,,,,"18.4","31",,,,,,,,,"65.6",,,"70","109","129",,"38.3",,,,,"0.309","0.426",,,,,,
"3","성동","성인","일반","20","관리자","2등급","20240704","M","177.2","67.7","18.5",,"66","109","39.7","42.4",,,"13.9",,,,,,"21.6","55",,"10.32",,,,,,,"62.6",,,,,,,,"114","47.5",,,,"0.588",,,,,,
"2","세종","청소년","출장","16","관리자","참가","20240704","M","176.7","70.5","30",,"66","130","25.8","31.8",,"42","7.8","18.6","0.527","45.324","6","45.600","22.6",,"41",,"203",,,,,,"45.1",,"42.6",,,,,,,,,,,,,,,,,
"2","세종","청소년","출장","17","관리자","참가","20240704","F","165.4","50.8","29.6",,"81","127","19.9","21.2",,"20","-2","25.8","0.352","53.328","13","53.926","18.6",,"14",,"155",,,,,,"41.7",,"34.5",,,,,,,,,,,,,,,,,
"3","사하","어르신","일반","68","관리자","3등급","20240704","M","176.3","70.6","17.1","81.2","60","99","39.1","43.6",,,"5.7",,,,,,"22.7",,,,,"20",,"119","5.1","20.5","61.8",,,,,,,,,,,,,,,,,,,"43.6"
"2","세종","청소년","출장","16","관리자","참가","20240704","F","166","78.5","40.4",,"80","122","23.9","30.1",,"38","10.9","22.2","0.465","42.770","7","43.092","28.5",,"15",,"165",,,,,,"38.3",,"29.4",,,,,,,,,,,,,,,,,
"3","사하","어르신","일반","65","관리자","3등급","20240704","F","160.8","64.2","29","82.5","74","128","29.9","30.4",,,"20.1",,,,,,"24.8",,,,,"18",,"114","4.6","19.5","47.4",,,,,,,,,,,,,,,,,,,"30.4"
"1","동작","성인","일반","58","관리자","3등급","20240704","M","170.2","73.3","16.5","84.2","80","147","38.7","56.2",,,"6.5",,,,,,"25.3","36",,"11.06","216",,,,,,"76.7",,,,,,,,"92","39.6",,,,,,,,,,
"1","화성","성인","일반","19","관리자","참가","20240704","F","168.2","58.2","28",,"63","100","25.1","26.6",,,"9.8",,,,,,"20.6","32",,,,,,,,,"45.7",,,,,,,,"132","36.7",,,"0.332","0.464",,,,,,
"2","세종","청소년","출장","16","관리자","2등급","20240704","F","164.8","50.4","25.2",,"73","127","17.3","25.8",,"30","19.2","20.9","0.564","54.552","6","54.828","18.6",,"25",,"195",,,,,,"51.2",,"36.6",,,,,,,,,,,,,,,,,
"6","사하","어르신","일반","75","관리자","3등급","20240704","F","153.6","59.1","42","85.5","72","154","22.1","21.9",,,"22.5",,,,,,"25.0",,,,,"15",,"78","6.7","27.5","37.4",,,,,,,,,,,,,,,,,,,"22.1"
"1","북구(광주)","성인","일반","52","관리자","참가","20240704","F","152.4","58.6","34.9","86.8","69","114","25.4","27",,,"7.9",,,,,,"25.2","23",,,,,,,,,"46.1",,,"92","119","142",,"32.1",,,,,"0.335","0.391",,,,,,
"2","익산","성인","일반","29","관리자","3등급","20240704","M","178.5","83.7","22.9",,"92","151","42.4","43.5",,,"9.2",,,,,,"26.3","46","36",,"205",,,,,,"52.0",,"38.7",,,,,,,,,,"0.346",,,,,,,
"1","광산","성인","일반","37","관리자","참가","20240704","F","155.9","57.9","37.8","78","73","127","21.2","25.1",,,"6.1",,,,,,"23.8","19",,,,,,,,,"43.4",,,"94","112","137",,"35.5",,,,,"0.447","0.328",,,,,,
"1","서구(대전)","성인","일반","56","관리자","3등급","20240704","F","158.2","59.2","33.1",,"61","110","28","29.7",,,"12.7",,,,,,"23.7","21",,,"170",,,,,,"50.2",,,"78","110","140",,"31.8",,,,,"0.355",,,,,,,
"2","KSPO송파","성인","일반","28","관리자","참가","20240704","F","159.3","43.1","21.3","67.2","61","106","21.5","20.6",,,"3.7",,,,,,"17.0","33","20",,,,,,,,"49.9",,"35.2",,,,,,,,,,"0.286","0.450",,,,,,
"5","삼척","성인","출장","48","관리자","참가","20240704","M","167.7","78.0","27.1",,"81","133","40.7","38.8",,,"10.0",,,,,,"27.7","35",,"10.85","217",,,,,,"52.2",,,,,,,,"83","42.2",,,,,,,,,,
"4","동구(인천)","성인","일반","37","관리자","1등급","20240704","M","174.1","74","8.9",,"77","125","54.9","52.5",,,"18.3",,,,,,"24.4","50",,,,,,,,,"74.2",,,,,,,,"100","43.8",,,"0.314","0.609",,,,,,
"2","창원마산회원","어르신","일반","73","관리자","2등급","20240704","M","161.1","67.3","22.9","83","85","151","39.6","42.4",,,"6.8",,,,,,"25.9",,,,,"25",,"137","4.71","19.06","63.0",,,,,,,,,,,,,,,,,,,"42.4"
"1","동구(인천)","성인","일반","23","관리자","1등급","20240704","F","165","60.1","27.6",,"76","130","26.3","28.5",,,"24",,,,,,"22.1","43","30",,,,,,,,"47.4",,"35.9",,,,,,,,,,"0.316","0.488",,,,,,
"3","포천","성인","일반","64","관리자","참가","20240704","M","173.6","73.1","22.5","82","78","137","42","46.4",,,"16.6",,,,,,"24.3","37",,,"170",,,,,,"63.5",,,,,,,,"131","32.7",,,"0.325",,,,,,,
"1","미추홀","성인","일반","52","관리자","참가","20240704","M","176.1","84.9","30.6","102","68","114","43","50.3",,,"-1.1",,,,,,"27.4","39",,,"179",,,,,,"59.2",,,,,,,,"125","34.1",,,"0.395",,,,,,,
"1","고양","성인","일반","20","관리자","참가","20240704","F","168.4","48.8","25.3",,"73","113","24.1","23.4",,,"17.1",,,,,,"17.2","7",,,"133",,,,,,"49.4",,,,,,,,"132","38.9",,,"0.370",,,,,,,
"2","서대문","성인","일반","20","관리자","참가","20240704","M","177.2","90.1","26.9",,"89","156","50.6","45.9",,,"25.1",,,,,,"28.7","42","46",,"250",,,,,,"56.2",,"40.8",,,,,,,,,,"0.316",,,,,,,
"3","사천","성인","일반","64","관리자","3등급","20240704","M","173.6","71","23.2","87","89","156","38.8","44.3",,,"10.1",,,,,,"23.6","27",,,,,,,,,"62.4",,,,,,,,"123","34.4",,,"0.297","0.452",,,,,,
"2","서대문","성인","일반","30","관리자","참가","20240704","F","164.9","54.7","34.7",,"64","115","23.7","25.6",,,"14.2",,,,,,"20.1","6",,,"157",,,,,,"46.8",,,,,,,,"116","37.2",,,"0.366",,,,,,,
"2","안산","어르신","일반","75","관리자","2등급","20240704","M","170.4","63.7","28.8","89.1","60","118","35.3","41.9",,,"10.5",,,,,,"21.9",,,,,"19",,"110","5.5","25.6","65.8",,,,,,,,,,,,,,,,,,,"41.9"
"5","영암","성인","일반","28","관리자","참가","20240704","M","178.2","74.6","17.4",,"76","130","45.4","47.7",,,"0",,,,,,"23.5","1",,,"100",,,,,,"63.9",,,,,,,,"95","46.9",,,"0.345",,,,,,,
"1","안산","성인","일반","24","관리자","2등급","20240704","F","163.6","48.7","23.6","63.2","83","123","26.3","30.4",,,"18.6",,,,,,"18.2","31",,"13.29","156",,,,,,"62.4",,,"83","112","129",,"42.8",,,,,,,,,,,,
"1","서구(광주)","성인","일반","28","관리자","참가","20240704","F","163.7","60.9","34.3","78","65","98","16.9","23.1",,,"-6.8",,,,,,"22.7","18",,,"143",,,,,,"37.9",,,"98","118","146",,"35.8",,,,,"0.418",,,,,,,
"4","서구(대전)","성인","일반","20","관리자","참가","20240704","M","180.2","88.6","23.2",,"66","1124","46.5","48.5",,,"1.8",,,,,,"27.3","29","42",,,,,,,,"54.7",,"40.1",,,,,,,,,,"0.297","0.564",,,,,,
"2","마포","성인","일반","34","관리자","2등급","20240704","M","188","87.1","20.8","87","73","120","50.7","39.5",,,"19.8",,,,,,"24.6","41",,,"227",,,,,,"58.2",,,,,,,,"92","43.8",,,"0.370",,,,,,,
"4","마포","성인","일반","20","관리자","2등급","20240704","F","164.1","49.4","25.5","62","66","112","24.2","26.1",,,"17.5",,,,,,"18.3","30",,,,,,,,,"52.8",,,,,,,,"102","42.0",,,"0.321","0.458",,,,,,
"1","삼척","성인","출장","27","관리자","2등급","20240704","M","167.4","66.9","17.7",,"44","108","39.1","34.5",,,"20.8",,,,,,"23.9","49",,"11.01","198",,,,,,"58.4",,,,,,,,"94","48.2",,,,,,,,,,
"3","KSPO송파별관(파크텔3층)","어르신","일반","68","관리자","1등급","20240704","M","163.2","71.5","22.7",,"75","130","40","39.8",,,"13.4",,,,,,"26.8",,,,,"41",,"137","4.45","18.102","55.9",,,,,,,,,,,,,,,,,,,"40.0"
"2","증평","성인","일반","64","관리자","3등급","20240704","F","146.4","47.6","32.4","73.6","64","138","19.9","14",,,"12.8",,,,,,"22.2","20",,,,,,,,,"41.8",,,"69","105","135",,"33.1",,,,,"0.384","0.283",,,,,,
"5","삼척","성인","출장","33","관리자","참가","20240704","M","172.4","67.4","28.0",,"70","109","36.4","43.8",,,"-2.4",,,,,,"22.7","30",,"10.60","236",,,,,,"65.0",,,,,,,,"102","45.8",,,,,,,,,,
"4","사하","어르신","일반","69","관리자","참가","20240704","M","163.3","58.6","20.1","78.4","68","139","31.4","15.4",,,"7",,,,,,"22.0",,,,,"18",,"95","5.72","23.51","53.6",,,,,,,,,,,,,,,,,,,"31.4"
"5","삼척","성인","출장","38","관리자","참가","20240704","M","174.3","76.0","22.3",,"91","139","34.1","42.6",,,"-12.7",,,,,,"25.0","23",,"10.31","239",,,,,,"56.1",,,,,,,,"98","43.4",,,,,,,,,,
"6","서구(대전)","성인","일반","53","관리자","2등급","20240704","F","160.4","55.8","24.8",,"72","119","24.6","27.4",,,"19",,,,,,"21.7","22",,,,,,,,,"49.1",,,,,,,,"121","31.6",,,"0.348","0.415",,,,,,
"4","사하","어르신","일반","70","관리자","1등급","20240704","F","146.7","39.1","22.8","65.4","79","151","18.3","19",,,"24.1",,,,,,"18.2",,,,,"24",,"131","5.35","21.5","48.6",,,,,,,,,,,,,,,,,,,"19.0"
"4","삼척","성인","출장","30","관리자","참가","20240704","F","162.6","50.3","24.8",,"55","90","21.8","24.2",,,"3.8",,,,,,"19.0","26",,"11.86","155",,,,,,"48.1",,,,,,,,"106","39.3",,,,,,,,,,
"5","삼척","성인","출장","29","관리자","참가","20240704","M","176.7","84.2","24.7",,"87","138","49.6","44.4",,,"0.4",,,,,,"27.0","36",,"10.03","235",,,,,,"58.9",,,,,,,,"108","42.5",,,,,,,,,,
"1","창원","성인","일반","20","관리자","참가","20240704","M","174.7","74.5","25.3","78","76","142","30.3","33",,,"12.3",,,,,,"24.4","15",,,"219",,,,,,"44.3",,,,,,,,"118","45.2",,,"0.392",,,,,,,
"5","목포","성인","일반","49","관리자","3등급","20240704","M","180.2","72.3","20.4","85.8","73","101","40","41.1",,,"9.3",,,,,,"22.3","31",,,"217",,,,,,"56.8",,,,,,,,"113","39.8",,,"0.293",,,,,,,
"3","목포","성인","일반","52","관리자","3등급","20240704","M","172.6","71.3","24.5","88.6","89","130","36","44.5",,,"6.3",,,,,,"23.9","33",,,"194",,,,,,"62.4",,,,,,,,"94","41.4",,,"0.331",,,,,,,
"5","목포","성인","일반","35","관리자","참가","20240704","M","169.9","59.1","16","74.2","80","126","32","36.4",,,"4.2",,,,,,"20.5","50",,,"207",,,,,,"61.6",,,,,,,,"114","45.2",,,"0.315",,,,,,,
"2","창원","성인","일반","19","관리자","2등급","20240704","M","171.2","62.3","14.2","71","78","127","33","37.1",,,"22.7",,,,,,"21.3","51",,,"202",,,,,,"59.6",,,,,,,,"78","53.8",,,"0.321",,,,,,,
"2","세종","청소년","출장","16","관리자","참가","20240704","F","162.7","59.3","34.8",,"64","131","23.8","25.5",,"20","-0.5","23.7","0.427","56.278","12","56.830","22.4",,"20",,"145",,,,,,"43.0",,"33.6",,,,,,,,,,,,,,,,,
"3","목포","성인","일반","28","관리자","3등급","20240704","M","171.8","82.4","24.6","90.4","97","126","41.4","42.6",,,"5.3",,,,,,"27.9","50",,,"229",,,,,,"51.7",,,,,,,,"108","42.8",,,"0.346",,,,,,,
"1","광산","성인","일반","25","관리자","참가","20240704","M","183.2","80.1","18.8","86.1","79","142","44.4","54.3",,,"3.6",,,,,,"23.9","28","41",,"239",,,,,,"67.8",,"40.6",,,,,,,,,,"0.307",,,,,,,
"4","목포","성인","일반","37","관리자","참가","20240704","M","179.8","66.8","16.7","81.2","68","111","39.3","46.2",,,"3",,,,,,"20.7","50",,,"210",,,,,,"69.2",,,,,,,,"122","42.6",,,"0.281",,,,,,,
"3","사하","어르신","일반","76","관리자","1등급","20240704","F","156","59.8","34.7","81.4","68","141","23","24.3",,,"25",,,,,,"24.6",,,,,"18",,"119","6.2","25.1","40.6",,,,,,,,,,,,,,,,,,,"24.3"
"1","세종","청소년","출장","16","관리자","참가","20240704","F","168.4","48.6","21.8",,"69","127","17.6","21.7",,"20","10.5","23.2","0.452","70.824","10","71.284","17.1",,"21",,"180",,,,,,"44.7",,"36.6",,,,,,,,,,,,,,,,,
"2","무안","성인","일반","61","관리자","2등급","20240704","M","170.6","71.3","24.3","83","89","158","36.4","38.4",,,"10.7",,,,,,"24.5","27",,,"170",,,,,,"53.9",,,,,,,,"98","38.5",,,"0.385",,,,,,,
"2","세종","청소년","출장","17","관리자","참가","20240704","F","159.8","80.2","49.4",,"68","132","15.4","18.8",,"14","-4.1","29.4","0.365","54.330","8","54.698","31.4",,"9",,"90",,,,,,"23.4",,"26.8",,,,,,,,,,,,,,,,,
"2","양평","어르신","일반","71","관리자","2등급","20240704","M","166.0","69.20","18.5","82.0","72","141","43.5","46.8",,,"6.1",,,,,,"25.1",,,,,"34",,"120","4.25","21.59","67.6",,,,,,,,,,,,,,,,,,,"46.8"
"2","세종","청소년","출장","16","관리자","참가","20240704","M","176.6","69.9","25",,"68","131","38.1","37.6",,"40","-2","24.1","0.539","53.386","13","53.984","22.4",,"11",,"155",,,,,,"54.5",,"36.8",,,,,,,,,,,,,,,,,
"5","삼척","성인","출장","30","관리자","참가","20240704","F","166.9","70.2","36.4",,"59","100","24.9","26.2",,,"20.2",,,,,,"25.2","30",,"12.32","165",,,,,,"37.3",,,,,,,,"105","34.9",,,,,,,,,,
"2","세종","청소년","출장","17","관리자","참가","20240704","M","180.8","62.4","10.8",,"67","131","29.8","28.4",,"27","-4.2","25.3","0.502","60.540","9","60.954","19.1",,"18",,"220",,,,,,"47.8",,"40.0",,,,,,,,,,,,,,,,,
"5","창원마산회원","성인","일반","36","관리자","2등급","20240704","M","177.6","78.5","24.4","87","78","137","50.6","53.4",,,"12.2",,,,,,"24.9","46",,"9.95","226",,,,,,"68.0",,,,,,,,"93","44.3",,,,,,,,,,
"2","안산","성인","일반","54","관리자","참가","20240704","F","161.6","65.6","32.5","82.6","84","150","27.3","28.6",,,"14.9",,,,,,"25.1","14",,,"143",,,,,,"43.6",,,"91","137","167",,"28.0",,,,,"0.408",,,,,,,
"1","서대문","성인","일반","41","관리자","참가","20240704","M","174.4","80.1","34.3",,"80.1","69","38.9","37.1",,,"0.3",,,,,,"26.3","19",,,"155",,,,,,"48.6",,,,,,,,"100","41.5",,,"0.385",,,,,,,
"2","세종","청소년","출장","16","관리자","참가","20240704","F","165.4","69","37.2",,"66","131","28.9","27.2",,"22","10.7","19.9","0.464","48.366","7","48.688","25.2",,"16",,"173",,,,,,"41.9",,"31.4",,,,,,,,,,,,,,,,,
"1","세종","청소년","출장","17","관리자","3등급","20240704","F","166.8","62.7","27.5",,"78","118","30.9","28.2",,"54","13.7","19.8","0.490","37.565","18","38.393","22.5",,"26",,"192",,,,,,"49.3",,"34.8",,,,,,,,,,,,,,,,,
"1","강북","성인","일반","62","관리자","1등급","20240704","F","156.2","50.40","27.0","72","86","138","24.5","25.8",,,"25.9",,,,,,"20.7","28",,"13.5","150",,,,,,"51.2",,,,,,,,"119","31.1",,,,,,,,,,
"5","영암","성인","일반","50","관리자","참가","20240704","M","167","63.5","27.4",,"90","144","36.4","37.9",,,"-5.8",,,,,,"22.8","27",,,"193",,,,,,"59.7",,,,,,,,"116","40.0",,,"0.321",,,,,,,
"1","세종","청소년","출장","17","관리자","2등급","20240704","F","156.3","50.9","30.1",,"69","121","25.2","27.8",,"51","15.3","20.8","0.514","48.681","9","49.095","20.8",,"52",,"192",,,,,,"54.6",,"40.8",,,,,,,,,,,,,,,,,
"1","고양","성인","일반","40","관리자","참가","20240704","F","163","52.4","26.8",,"72","117","19","17.6",,,"11.4",,,,,,"19.7","6","7","14.77","106",,,,,,"36.3",,"29.4",,,,,,,,,,,,,,,,,
"1","강북","어르신","일반","65","관리자","참가","20240704","M","173.2","68.70","16.0","82","69","126","30.8","25.4",,,"6.8",,,,,,"22.9",,,,,"24",,"65","7.1","31.3","44.8",,,,,,,,,,,,,,,,,,,"30.8"
"1","사하","성인","일반","21","관리자","참가","20240704","M","176.9","90.8","27","102.5","89","142","53.6","56.7",,,"17.7",,,,,,"29.0","42",,,"214",,,,,,"62.4",,,,,,,,"110","42.7",,,"0.327",,,,,,,
"2","세종","청소년","출장","16","관리자","참가","20240704","F","161","62.2","38.1",,"67","110","24","29.4",,"34","24.2","21.1","0.489","50.002","7","50.324","24.0",,"16",,"154",,,,,,"47.3",,"32.0",,,,,,,,,,,,,,,,,
"4","고양","성인","일반","44","관리자","2등급","20240704","F","155.9","65.9","32.9",,"84","153","32.8","32.9",,,"17.4",,,,,,"27.1","27","20","12.01","178",,,,,,"49.9",,"30.9",,,,,,,,,,,,,,,,,
"2","세종","청소년","출장","16","관리자","참가","20240704","M","167.5","63.6","30",,"76","124","35.3","36.9",,"50","11.5","18.7","0.552","63.336","14","63.980","22.7",,"35",,"202",,,,,,"58.0",,"41.4",,,,,,,,,,,,,,,,,
"4","세종","청소년","출장","16","관리자","3등급","20240704","F","159.2","54.8","33.7",,"74","118","24.2","27.1",,"40","9.8","21.2","0.465","41.143","19","42.017","21.6",,"21",,"163",,,,,,"49.5",,"34.2",,,,,,,,,,,,,,,,,
"2","세종","청소년","출장","16","관리자","3등급","20240704","M","170.5","62.8","18",,"76","118","28","33.7",,"52","23.1","18.2","0.663","49.147","5","49.377","21.6",,"80",,"220",,,,,,"53.7",,"50.8",,,,,,,,,,,,,,,,,
"1","오산","성인","일반","23","관리자","1등급","20240704","F","168.4","58.9","24.2","74.6","68","118","27.5","29.6",,,"27.2",,,,,,"20.8","41",,"12.23","165",,,,,,"50.3",,,"88","123","151",,"37.6",,,,,,,,,,,,
"10","동구(광주)","어르신","일반","68","관리자","3등급","20240704","F","154.7","54.5","29.7","78.2","71","114","19.5","22.4",,,"18.1",,,,,,"22.8",,,,,"26",,"100","5.33","22.55","41.1",,,,,,,,,,,,,,,,,,,"22.4"
"1","영주","성인","일반","24","관리자","참가","20240704","M","175.4","79.50","23.9","91.3","68","103","42.6","41.3",,,"7.4",,,,,,"25.8","29","39",,"182",,,,,,"53.6",,"40.5",,,,,,,,,,"0.406",,,,,,,
"2","세종","청소년","출장","17","관리자","3등급","20240704","F","152.2","49.5","32.3",,"77","120","26.3","26.2",,"27","18","20.3","0.415","68.127","4","68.311","21.4",,"21",,"129",,,,,,"53.1",,"34.4",,,,,,,,,,,,,,,,,
"2","세종","청소년","출장","16","관리자","1등급","20240704","F","167.4","59.6","31.6",,"72","120","20.9","27.8",,"34","28.2","19.6","0.490","43.189","9","43.603","21.3",,"36",,"162",,,,,,"46.6",,"37.3",,,,,,,,,,,,,,,,,
"3","수원","성인","일반","25","관리자","참가","20240704","F","171.6","61.5","25.2","70","70","132","30.9","34.1",,,"16",,,,,,"20.9","11",,,"117",,,,,,"55.4",,,,,,,,"106","38.3",,,"0.429",,,,,,,
"2","세종","청소년","출장","17","관리자","참가","20240704","M","193.1","102.4","30.4",,"68","114","32.8","46.1",,"30","-15.2","20.5","0.464","45.440","9","45.854","27.5",,"5",,"158",,,,,,"45.0",,"33.0",,,,,,,,,,,,,,,,,
"1","수원","성인","일반","64","관리자","참가","20240704","F","152.8","53.2","32.8","73","68","126","27","30",,,"16.5",,,,,,"22.8","3",,,"125",,,,,,"56.4",,,,,,,,"132","28.1",,,"0.445",,,,,,,
"1","정읍","성인","일반","38","관리자","참가","20240704","M","175.2","73.5","20.9",,"71","136","42.5","40.4",,,"9.6",,,,,,"23.9","26",,,,,,,,,"57.8",,,"74","117","142",,"40.8",,,,,"0.498","0.443",,,,,,
"1","강북","성인","일반","19","관리자","참가","20240704","M","177.9","81.5","28.8","81","71","138","48.8","49.1",,,"-12.7",,,,,,"25.8","35",,,"206",,,,,,"60.2",,,,,,,,"148","39.8",,,"0.336",,,,,,,
"2","수원","청소년","일반","18","관리자","참가","20240704","M","171.3","84.1","31.9","90","72","126","37.1","42",,"37","-4","19.54","0.528","36.76","10","37.220","28.7",,,,,,,,,,"49.9",,,"91","108","127",,"44.5",,,,,,,,,,,,
"2","포항","성인","일반","35","관리자","참가","20240704","M","174.1","77","22.6",,"77","135","36","39.1",,,"14.7",,,,,,"25.4","57",,,"207",,,,,,"50.8",,,"77","99","111","138","46.2",,,,,"0.281",,,,,,,
"1","시흥","어르신","일반","70","관리자","참가","20240704","M","174.2","72","18.5","81","79","110","38.5","46.5",,,"-8.3",,,,,,"23.7",,,,,"22",,"92","5.7","22","64.6",,,,,,,,,,,,,,,,,,,"46.5"
"1","KSPO광주","성인","일반","33","관리자","참가","20240704","F","166.4","63","30.7","76.5","87","143","29.6","31.8",,,"7.6",,,,,,"22.8","19","15",,,,,,,,"50.5",,"30.4",,,,,,,,,,"0.411","0.446",,,,,,
"5","삼척","성인","출장","51","관리자","참가","20240704","M","182.6","82.9","18.3",,"82","135","40.4","40.6",,,"12.2",,,,,,"24.9","46",,"11.28","203",,,,,,"49.0",,,,,,,,"85","41.2",,,,,,,,,,
